date,ward,chlorine_mgL,turbidity_NTU
2023-01-04,Vadavalli,0.05,20.3
2023-01-11,Gandhipuram,0.05,23.3
2023-01-11,RS Puram,0.51,13.0
2023-01-11,Saibaba Colony,0.05,25.9
2023-01-11,Peelamedu,0.05,16.3
2023-01-11,Singanallur,0.05,30.0
2023-01-11,Saravanampatti,0.06,23.3
2023-01-11,Race Course,0.05,11.0
2023-01-11,Ukkadam,0.39,17.5
2023-01-11,Town Hall,0.05,16.4
2023-01-11,Kuniyamuthur,0.07,15.9
2023-01-11,Sundarapuram,0.05,22.8
2023-01-11,Podanur,0.64,13.8
2023-01-11,Thudiyalur,0.57,14.8
2023-01-11,Vadakovai,0.05,23.3
2023-01-11,Ganapathy,0.05,16.4
2023-01-11,Kalapatti,0.05,14.8
2023-01-11,Kovaipudur,0.11,20.9
2023-01-11,Selvapuram,0.05,12.6
2023-01-11,Kurichi,0.05,18.2
2023-01-11,Vadavalli,0.05,20.6
2023-01-18,Gandhipuram,0.05,14.2
2023-01-18,RS Puram,0.12,31.1
2023-01-18,Saibaba Colony,0.05,20.7
2023-01-18,Peelamedu,0.33,14.9
2023-01-18,Singanallur,0.05,16.8
2023-01-18,Saravanampatti,0.12,14.0
2023-01-18,Race Course,0.17,19.5
2023-01-18,Ukkadam,0.4,16.1
2023-01-18,Town Hall,0.05,19.6
2023-01-18,Kuniyamuthur,0.05,24.3
2023-01-18,Sundarapuram,0.17,15.7
2023-01-18,Podanur,0.28,15.7
2023-01-18,Thudiyalur,0.39,5.8
2023-01-18,Vadakovai,0.1,16.9
2023-01-18,Ganapathy,0.05,13.8
2023-01-18,Kalapatti,0.05,12.7
2023-01-18,Kovaipudur,0.29,19.0
2023-01-18,Selvapuram,0.05,12.8
2023-01-18,Kurichi,0.05,18.0
2023-01-18,Vadavalli,0.05,21.5
2023-01-25,Gandhipuram,0.32,10.7
2023-01-25,RS Puram,0.32,21.7
2023-01-25,Saibaba Colony,0.05,15.5
2023-01-25,Peelamedu,0.05,25.1
2023-01-25,Singanallur,0.05,15.9
2023-01-25,Saravanampatti,0.05,29.5
2023-01-25,Race Course,0.05,15.8
2023-01-25,Ukkadam,0.48,17.8
2023-01-25,Town Hall,0.05,27.9
2023-01-25,Kuniyamuthur,0.05,21.5
2023-01-25,Sundarapuram,0.05,22.3
2023-01-25,Podanur,0.28,22.6
2023-01-25,Thudiyalur,0.69,10.5
2023-01-25,Vadakovai,0.05,11.4
2023-01-25,Ganapathy,0.05,10.6
2023-01-25,Kalapatti,0.05,16.1
2023-01-25,Kovaipudur,0.31,13.2
2023-01-25,Selvapuram,0.05,25.8
2023-01-25,Kurichi,0.2,19.3
2023-01-25,Vadavalli,0.12,10.0
2023-02-01,Gandhipuram,0.05,18.0
2023-02-01,RS Puram,0.38,24.9
2023-02-01,Saibaba Colony,0.13,23.3
2023-02-01,Peelamedu,0.05,17.6
2023-02-01,Singanallur,0.06,18.8
2023-02-01,Saravanampatti,0.1,14.7
2023-02-01,Race Course,0.05,22.9
2023-02-01,Ukkadam,0.47,22.3
2023-02-01,Town Hall,0.05,21.3
2023-02-01,Kuniyamuthur,0.05,11.3
2023-02-01,Sundarapuram,0.05,20.2
2023-02-01,Podanur,0.35,17.7
2023-02-01,Thudiyalur,0.66,7.7
2023-02-01,Vadakovai,0.05,17.7
2023-02-01,Ganapathy,0.1,6.8
2023-02-01,Kalapatti,0.05,11.1
2023-02-01,Kovaipudur,0.05,27.3
2023-02-01,Selvapuram,0.05,23.1
2023-02-01,Kurichi,0.05,21.1
2023-02-01,Vadavalli,0.05,20.4
2023-02-08,Gandhipuram,0.05,29.4
2023-02-08,RS Puram,0.66,12.6
2023-02-08,Saibaba Colony,0.42,19.4
2023-02-08,Peelamedu,0.05,20.3
2023-02-08,Singanallur,0.05,16.8
2023-02-08,Saravanampatti,0.05,21.7
2023-02-08,Race Course,0.05,14.0
2023-02-08,Ukkadam,0.36,13.2
2023-02-08,Town Hall,0.05,22.5
2023-02-08,Kuniyamuthur,0.18,14.9
2023-02-08,Sundarapuram,0.05,12.8
2023-02-08,Podanur,0.39,15.0
2023-02-08,Thudiyalur,0.25,14.6
2023-02-08,Vadakovai,0.05,18.6
2023-02-08,Ganapathy,0.05,15.6
2023-02-08,Kalapatti,0.05,21.0
2023-02-08,Kovaipudur,0.28,15.0
2023-02-08,Selvapuram,0.28,20.5
2023-02-08,Kurichi,0.42,15.6
2023-02-08,Vadavalli,0.05,26.8
2023-02-15,Gandhipuram,0.05,26.0
2023-02-15,RS Puram,0.05,21.9
2023-02-15,Saibaba Colony,0.05,10.2
2023-02-15,Peelamedu,0.05,33.1
2023-02-15,Singanallur,0.05,20.5
2023-02-15,Saravanampatti,0.05,15.1
2023-02-15,Race Course,0.05,13.1
2023-02-15,Ukkadam,0.11,27.5
2023-02-15,Town Hall,0.05,24.9
2023-02-15,Kuniyamuthur,0.15,16.0
2023-02-15,Sundarapuram,0.05,40.3
2023-02-15,Podanur,0.44,18.6
2023-02-15,Thudiyalur,0.23,21.9
2023-02-15,Vadakovai,0.05,17.7
2023-02-15,Ganapathy,0.2,14.4
2023-02-15,Kalapatti,0.05,22.0
2023-02-15,Kovaipudur,0.13,8.8
2023-02-15,Selvapuram,0.12,20.9
2023-02-15,Kurichi,0.33,9.2
2023-02-15,Vadavalli,0.05,12.8
2023-02-22,Gandhipuram,0.05,15.1
2023-02-22,RS Puram,0.28,17.3
2023-02-22,Saibaba Colony,0.05,23.8
2023-02-22,Peelamedu,0.06,15.1
2023-02-22,Singanallur,0.05,16.4
2023-02-22,Saravanampatti,0.05,29.1
2023-02-22,Race Course,0.05,18.8
2023-02-22,Ukkadam,0.06,27.0
2023-02-22,Town Hall,0.08,16.1
2023-02-22,Kuniyamuthur,0.45,13.2
2023-02-22,Sundarapuram,0.24,12.3
2023-02-22,Podanur,0.05,29.9
2023-02-22,Thudiyalur,0.27,21.9
2023-02-22,Vadakovai,0.11,12.1
2023-02-22,Ganapathy,0.05,20.7
2023-02-22,Kalapatti,0.05,26.8
2023-02-22,Kovaipudur,0.07,16.9
2023-02-22,Selvapuram,0.05,24.2
2023-02-22,Kurichi,0.21,14.2
2023-02-22,Vadavalli,0.05,14.5
2023-03-01,Gandhipuram,0.05,16.2
2023-03-01,RS Puram,0.45,13.8
2023-03-01,Saibaba Colony,0.05,26.6
2023-03-01,Peelamedu,0.05,18.4
2023-03-01,Singanallur,0.13,14.9
2023-03-01,Saravanampatti,0.06,14.5
2023-03-01,Race Course,0.05,14.1
2023-03-01,Ukkadam,0.22,19.2
2023-03-01,Town Hall,0.22,16.3
2023-03-01,Kuniyamuthur,0.32,17.6
2023-03-01,Sundarapuram,0.05,28.9
2023-03-01,Podanur,0.12,18.0
2023-03-01,Thudiyalur,0.26,17.2
2023-03-01,Vadakovai,0.05,19.4
2023-03-01,Ganapathy,0.05,25.5
2023-03-01,Kalapatti,0.05,18.9
2023-03-01,Kovaipudur,0.05,25.1
2023-03-01,Selvapuram,0.05,19.2
2023-03-01,Kurichi,0.05,22.3
2023-03-01,Vadavalli,0.05,20.6
2023-03-08,Gandhipuram,0.05,19.2
2023-03-08,RS Puram,0.05,25.1
2023-03-08,Saibaba Colony,0.05,37.3
2023-03-08,Peelamedu,0.05,18.4
2023-03-08,Singanallur,0.05,15.3
2023-03-08,Saravanampatti,0.05,14.9
2023-03-08,Race Course,0.05,17.4
2023-03-08,Ukkadam,0.57,16.1
2023-03-08,Town Hall,0.09,21.6
2023-03-08,Kuniyamuthur,0.3,8.7
2023-03-08,Sundarapuram,0.05,26.3
2023-03-08,Podanur,0.45,14.4
2023-03-08,Thudiyalur,0.61,20.0
2023-03-08,Vadakovai,0.05,19.4
2023-03-08,Ganapathy,0.05,17.9
2023-03-08,Kalapatti,0.05,21.5
2023-03-08,Kovaipudur,0.18,24.4
2023-03-08,Selvapuram,0.45,12.4
2023-03-08,Kurichi,0.05,20.6
2023-03-08,Vadavalli,0.05,21.1
2023-03-15,Gandhipuram,0.05,22.6
2023-03-15,RS Puram,0.05,30.0
2023-03-15,Saibaba Colony,0.05,29.4
2023-03-15,Peelamedu,0.11,13.8
2023-03-15,Singanallur,0.11,14.4
2023-03-15,Saravanampatti,0.05,17.4
2023-03-15,Race Course,0.08,12.3
2023-03-15,Ukkadam,0.52,10.0
2023-03-15,Town Hall,0.1,23.0
2023-03-15,Kuniyamuthur,0.09,15.3
2023-03-15,Sundarapuram,0.05,19.9
2023-03-15,Podanur,0.67,19.4
2023-03-15,Thudiyalur,0.24,25.0
2023-03-15,Vadakovai,0.14,11.4
2023-03-15,Ganapathy,0.05,29.4
2023-03-15,Kalapatti,0.05,17.4
2023-03-15,Kovaipudur,0.21,16.0
2023-03-15,Selvapuram,0.05,21.7
2023-03-15,Kurichi,0.05,28.0
2023-03-15,Vadavalli,0.05,16.8
2023-03-22,Gandhipuram,0.34,10.5
2023-03-22,RS Puram,0.13,20.7
2023-03-22,Saibaba Colony,0.05,14.9
2023-03-22,Peelamedu,0.05,18.8
2023-03-22,Singanallur,0.05,20.6
2023-03-22,Saravanampatti,0.05,18.9
2023-03-22,Race Course,0.05,14.8
2023-03-22,Ukkadam,0.56,9.1
2023-03-22,Town Hall,0.05,29.6
2023-03-22,Kuniyamuthur,0.05,18.3
2023-03-22,Sundarapuram,0.05,16.0
2023-03-22,Podanur,0.3,17.5
2023-03-22,Thudiyalur,0.31,27.2
2023-03-22,Vadakovai,0.05,17.2
2023-03-22,Ganapathy,0.05,27.4
2023-03-22,Kalapatti,0.05,15.1
2023-03-22,Kovaipudur,0.12,15.6
2023-03-22,Selvapuram,0.12,19.1
2023-03-22,Kurichi,0.05,22.5
2023-03-22,Vadavalli,0.05,15.3
2023-03-29,Gandhipuram,0.28,8.5
2023-03-29,RS Puram,0.26,21.7
2023-03-29,Saibaba Colony,0.17,21.5
2023-03-29,Peelamedu,0.27,18.4
2023-03-29,Singanallur,0.05,15.8
2023-03-29,Saravanampatti,0.14,11.9
2023-03-29,Race Course,0.05,14.8
2023-03-29,Ukkadam,0.39,14.9
2023-03-29,Town Hall,0.23,14.6
2023-03-29,Kuniyamuthur,0.37,10.2
2023-03-29,Sundarapuram,0.05,16.0
2023-03-29,Podanur,0.05,25.8
2023-03-29,Thudiyalur,0.54,12.4
2023-03-29,Vadakovai,0.2,7.3
2023-03-29,Ganapathy,0.1,11.0
2023-03-29,Kalapatti,0.05,22.9
2023-03-29,Kovaipudur,0.28,10.2
2023-03-29,Selvapuram,0.05,17.7
2023-03-29,Kurichi,0.25,18.3
2023-03-29,Vadavalli,0.05,18.6
2023-04-05,Gandhipuram,0.46,12.0
2023-04-05,RS Puram,0.33,22.4
2023-04-05,Saibaba Colony,0.12,15.5
2023-04-05,Peelamedu,0.05,17.2
2023-04-05,Singanallur,0.05,21.3
2023-04-05,Saravanampatti,0.05,17.1
2023-04-05,Race Course,0.05,14.6
2023-04-05,Ukkadam,0.6,9.4
2023-04-05,Town Hall,0.05,18.3
2023-04-05,Kuniyamuthur,0.05,16.0
2023-04-05,Sundarapuram,0.05,16.7
2023-04-05,Podanur,0.25,21.9
2023-04-05,Thudiyalur,0.67,12.8
2023-04-05,Vadakovai,0.05,12.3
2023-04-05,Ganapathy,0.05,22.3
2023-04-05,Kalapatti,0.05,19.4
2023-04-05,Kovaipudur,0.23,16.5
2023-04-05,Selvapuram,0.05,24.2
2023-04-05,Kurichi,0.05,25.3
2023-04-05,Vadavalli,0.1,8.9
2023-04-12,Gandhipuram,0.05,12.2
2023-04-12,RS Puram,0.45,16.7
2023-04-12,Saibaba Colony,0.49,10.7
2023-04-12,Peelamedu,0.06,15.8
2023-04-12,Singanallur,0.05,15.5
2023-04-12,Saravanampatti,0.05,17.5
2023-04-12,Race Course,0.05,21.9
2023-04-12,Ukkadam,0.46,20.9
2023-04-12,Town Hall,0.05,19.0
2023-04-12,Kuniyamuthur,0.05,23.9
2023-04-12,Sundarapuram,0.07,14.8
2023-04-12,Podanur,0.2,17.1
2023-04-12,Thudiyalur,0.66,12.3
2023-04-12,Vadakovai,0.05,16.4
2023-04-12,Ganapathy,0.05,21.4
2023-04-12,Kalapatti,0.05,23.3
2023-04-12,Kovaipudur,0.09,19.4
2023-04-12,Selvapuram,0.06,21.0
2023-04-12,Kurichi,0.15,15.9
2023-04-12,Vadavalli,0.1,15.2
2023-04-19,Gandhipuram,0.05,18.1
2023-04-19,RS Puram,0.37,14.9
2023-04-19,Saibaba Colony,0.05,28.2
2023-04-19,Peelamedu,0.52,9.5
2023-04-19,Singanallur,0.05,16.6
2023-04-19,Saravanampatti,0.05,22.2
2023-04-19,Race Course,0.05,12.3
2023-04-19,Ukkadam,0.06,29.0
2023-04-19,Town Hall,0.26,18.5
2023-04-19,Kuniyamuthur,0.05,18.2
2023-04-19,Sundarapuram,0.05,20.6
2023-04-19,Podanur,0.3,18.0
2023-04-19,Thudiyalur,0.3,10.3
2023-04-19,Vadakovai,0.05,23.6
2023-04-19,Ganapathy,0.09,13.1
2023-04-19,Kalapatti,0.05,33.4
2023-04-19,Kovaipudur,0.05,24.9
2023-04-19,Selvapuram,0.11,26.5
2023-04-19,Kurichi,0.05,21.4
2023-04-19,Vadavalli,0.05,22.7
2023-04-26,Gandhipuram,0.12,14.5
2023-04-26,RS Puram,0.19,24.4
2023-04-26,Saibaba Colony,0.06,16.4
2023-04-26,Peelamedu,0.07,11.8
2023-04-26,Singanallur,0.11,13.1
2023-04-26,Saravanampatti,0.05,23.6
2023-04-26,Race Course,0.06,13.6
2023-04-26,Ukkadam,0.62,12.3
2023-04-26,Town Hall,0.11,16.5
2023-04-26,Kuniyamuthur,0.05,11.6
2023-04-26,Sundarapuram,0.05,21.3
2023-04-26,Podanur,0.61,11.8
2023-04-26,Thudiyalur,0.1,16.5
2023-04-26,Vadakovai,0.05,10.5
2023-04-26,Ganapathy,0.05,27.9
2023-04-26,Kalapatti,0.05,21.8
2023-04-26,Kovaipudur,0.14,25.0
2023-04-26,Selvapuram,0.18,20.7
2023-04-26,Kurichi,0.12,11.7
2023-04-26,Vadavalli,0.05,14.9
2023-05-03,Gandhipuram,0.25,11.8
2023-05-03,RS Puram,0.34,9.9
2023-05-03,Saibaba Colony,0.22,18.6
2023-05-03,Peelamedu,0.05,26.5
2023-05-03,Singanallur,0.1,16.2
2023-05-03,Saravanampatti,0.23,11.5
2023-05-03,Race Course,0.2,12.0
2023-05-03,Ukkadam,0.45,19.1
2023-05-03,Town Hall,0.08,19.9
2023-05-03,Kuniyamuthur,0.05,13.4
2023-05-03,Sundarapuram,0.05,7.6
2023-05-03,Podanur,0.05,25.6
2023-05-03,Thudiyalur,0.47,22.6
2023-05-03,Vadakovai,0.05,21.0
2023-05-03,Ganapathy,0.05,25.7
2023-05-03,Kalapatti,0.05,14.6
2023-05-03,Kovaipudur,0.05,26.5
2023-05-03,Selvapuram,0.05,16.4
2023-05-03,Kurichi,0.17,16.4
2023-05-03,Vadavalli,0.05,17.6
2023-05-10,Gandhipuram,0.11,23.3
2023-05-10,RS Puram,0.23,23.1
2023-05-10,Saibaba Colony,0.28,18.5
2023-05-10,Peelamedu,0.05,16.5
2023-05-10,Singanallur,0.05,20.4
2023-05-10,Saravanampatti,0.05,17.8
2023-05-10,Race Course,0.24,9.9
2023-05-10,Ukkadam,0.3,23.1
2023-05-10,Town Hall,0.07,13.7
2023-05-10,Kuniyamuthur,0.05,27.3
2023-05-10,Sundarapuram,0.05,24.8
2023-05-10,Podanur,0.63,14.9
2023-05-10,Thudiyalur,0.44,17.0
2023-05-10,Vadakovai,0.22,12.4
2023-05-10,Ganapathy,0.05,19.8
2023-05-10,Kalapatti,0.05,12.8
2023-05-10,Kovaipudur,0.05,25.1
2023-05-10,Selvapuram,0.05,19.7
2023-05-10,Kurichi,0.2,9.2
2023-05-10,Vadavalli,0.11,10.8
2023-05-17,Gandhipuram,0.05,20.1
2023-05-17,RS Puram,0.05,26.0
2023-05-17,Saibaba Colony,0.25,11.0
2023-05-17,Peelamedu,0.05,14.3
2023-05-17,Singanallur,0.05,22.0
2023-05-17,Saravanampatti,0.05,27.0
2023-05-17,Race Course,0.05,15.6
2023-05-17,Ukkadam,0.6,10.7
2023-05-17,Town Hall,0.05,21.0
2023-05-17,Kuniyamuthur,0.05,19.3
2023-05-17,Sundarapuram,0.05,15.9
2023-05-17,Podanur,0.37,13.8
2023-05-17,Thudiyalur,0.27,15.4
2023-05-17,Vadakovai,0.05,17.4
2023-05-17,Ganapathy,0.05,15.4
2023-05-17,Kalapatti,0.05,29.9
2023-05-17,Kovaipudur,0.05,30.9
2023-05-17,Selvapuram,0.18,14.4
2023-05-17,Kurichi,0.05,16.8
2023-05-17,Vadavalli,0.05,15.1
2023-05-24,Gandhipuram,0.05,28.7
2023-05-24,RS Puram,0.36,18.3
2023-05-24,Saibaba Colony,0.05,14.9
2023-05-24,Peelamedu,0.05,22.3
2023-05-24,Singanallur,0.05,13.5
2023-05-24,Saravanampatti,0.05,19.2
2023-05-24,Race Course,0.05,25.4
2023-05-24,Ukkadam,0.16,16.7
2023-05-24,Town Hall,0.05,31.4
2023-05-24,Kuniyamuthur,0.1,11.7
2023-05-24,Sundarapuram,0.05,18.1
2023-05-24,Podanur,0.27,19.4
2023-05-24,Thudiyalur,0.4,22.5
2023-05-24,Vadakovai,0.05,12.0
2023-05-24,Ganapathy,0.05,24.0
2023-05-24,Kalapatti,0.05,21.7
2023-05-24,Kovaipudur,0.36,17.1
2023-05-24,Selvapuram,0.13,28.3
2023-05-24,Kurichi,0.28,13.5
2023-05-24,Vadavalli,0.05,17.4
2023-05-31,Gandhipuram,0.21,15.1
2023-05-31,RS Puram,0.3,13.3
2023-05-31,Saibaba Colony,0.13,15.2
2023-05-31,Peelamedu,0.35,11.3
2023-05-31,Singanallur,0.12,15.6
2023-05-31,Saravanampatti,0.05,20.3
2023-05-31,Race Course,0.05,14.3
2023-05-31,Ukkadam,0.54,17.7
2023-05-31,Town Hall,0.14,17.5
2023-05-31,Kuniyamuthur,0.21,8.1
2023-05-31,Sundarapuram,0.05,22.1
2023-05-31,Podanur,0.38,19.6
2023-05-31,Thudiyalur,0.45,14.1
2023-05-31,Vadakovai,0.05,16.9
2023-05-31,Ganapathy,0.08,23.6
2023-05-31,Kalapatti,0.05,18.9
2023-05-31,Kovaipudur,0.05,24.7
2023-05-31,Selvapuram,0.05,25.8
2023-05-31,Kurichi,0.05,26.7
2023-05-31,Vadavalli,0.1,12.4
2023-06-07,Gandhipuram,0.05,171.5
2023-06-07,RS Puram,0.05,234.4
2023-06-07,Saibaba Colony,0.05,151.3
2023-06-07,Peelamedu,0.05,147.3
2023-06-07,Singanallur,0.05,155.5
2023-06-07,Saravanampatti,0.05,91.5
2023-06-07,Race Course,0.05,162.8
2023-06-07,Ukkadam,0.05,113.8
2023-06-07,Town Hall,0.05,158.9
2023-06-07,Kuniyamuthur,0.05,171.5
2023-06-07,Sundarapuram,0.05,131.2
2023-06-07,Podanur,0.05,160.8
2023-06-07,Thudiyalur,0.05,95.8
2023-06-07,Vadakovai,0.05,172.0
2023-06-07,Ganapathy,0.05,190.5
2023-06-07,Kalapatti,0.05,140.5
2023-06-07,Kovaipudur,0.05,178.8
2023-06-07,Selvapuram,0.05,158.2
2023-06-07,Kurichi,0.05,146.3
2023-06-07,Vadavalli,0.05,239.8
2023-06-14,Gandhipuram,0.05,162.5
2023-06-14,RS Puram,0.05,281.1
2023-06-14,Saibaba Colony,0.05,155.7
2023-06-14,Peelamedu,0.05,158.8
2023-06-14,Singanallur,0.05,149.4
2023-06-14,Saravanampatti,0.05,143.7
2023-06-14,Race Course,0.05,261.1
2023-06-14,Ukkadam,0.05,194.5
2023-06-14,Town Hall,0.05,213.5
2023-06-14,Kuniyamuthur,0.05,167.3
2023-06-14,Sundarapuram,0.05,177.7
2023-06-14,Podanur,0.05,166.9
2023-06-14,Thudiyalur,0.05,191.0
2023-06-14,Vadakovai,0.05,139.9
2023-06-14,Ganapathy,0.05,131.5
2023-06-14,Kalapatti,0.05,214.3
2023-06-14,Kovaipudur,0.05,147.5
2023-06-14,Selvapuram,0.05,207.5
2023-06-14,Kurichi,0.05,175.9
2023-06-14,Vadavalli,0.05,148.9
2023-06-21,Gandhipuram,0.05,156.4
2023-06-21,RS Puram,0.05,202.9
2023-06-21,Saibaba Colony,0.05,189.5
2023-06-21,Peelamedu,0.05,140.7
2023-06-21,Singanallur,0.05,140.6
2023-06-21,Saravanampatti,0.05,143.3
2023-06-21,Race Course,0.05,177.8
2023-06-21,Ukkadam,0.05,207.7
2023-06-21,Town Hall,0.05,164.7
2023-06-21,Kuniyamuthur,0.05,173.9
2023-06-21,Sundarapuram,0.05,150.2
2023-06-21,Podanur,0.05,181.6
2023-06-21,Thudiyalur,0.05,153.7
2023-06-21,Vadakovai,0.05,176.4
2023-06-21,Ganapathy,0.05,157.9
2023-06-21,Kalapatti,0.05,128.9
2023-06-21,Kovaipudur,0.05,169.2
2023-06-21,Selvapuram,0.05,194.9
2023-06-21,Kurichi,0.05,181.1
2023-06-21,Vadavalli,0.05,157.8
2023-06-28,Gandhipuram,0.05,140.1
2023-06-28,RS Puram,0.05,211.6
2023-06-28,Saibaba Colony,0.05,234.3
2023-06-28,Peelamedu,0.05,163.9
2023-06-28,Singanallur,0.05,186.3
2023-06-28,Saravanampatti,0.05,231.5
2023-06-28,Race Course,0.05,130.8
2023-06-28,Ukkadam,0.05,175.9
2023-06-28,Town Hall,0.05,225.4
2023-06-28,Kuniyamuthur,0.05,168.3
2023-06-28,Sundarapuram,0.05,147.9
2023-06-28,Podanur,0.05,177.2
2023-06-28,Thudiyalur,0.05,202.5
2023-06-28,Vadakovai,0.05,158.8
2023-06-28,Ganapathy,0.05,142.4
2023-06-28,Kalapatti,0.05,140.4
2023-06-28,Kovaipudur,0.05,207.9
2023-06-28,Selvapuram,0.05,110.9
2023-06-28,Kurichi,0.05,189.4
2023-06-28,Vadavalli,0.05,204.1
2023-07-05,Gandhipuram,0.05,133.5
2023-07-05,RS Puram,0.05,205.1
2023-07-05,Saibaba Colony,0.05,281.7
2023-07-05,Peelamedu,0.05,133.7
2023-07-05,Singanallur,0.05,199.7
2023-07-05,Saravanampatti,0.05,306.8
2023-07-05,Race Course,0.05,173.1
2023-07-05,Ukkadam,0.05,151.9
2023-07-05,Town Hall,0.05,129.5
2023-07-05,Kuniyamuthur,0.05,239.9
2023-07-05,Sundarapuram,0.05,128.4
2023-07-05,Podanur,0.05,172.4
2023-07-05,Thudiyalur,0.05,162.4
2023-07-05,Vadakovai,0.05,130.1
2023-07-05,Ganapathy,0.05,160.8
2023-07-05,Kalapatti,0.05,150.2
2023-07-05,Kovaipudur,0.05,179.6
2023-07-05,Selvapuram,0.05,152.3
2023-07-05,Kurichi,0.05,108.0
2023-07-05,Vadavalli,0.05,206.7
2023-07-12,Gandhipuram,0.05,192.2
2023-07-12,RS Puram,0.05,166.9
2023-07-12,Saibaba Colony,0.05,200.0
2023-07-12,Peelamedu,0.05,190.7
2023-07-12,Singanallur,0.05,130.1
2023-07-12,Saravanampatti,0.05,151.2
2023-07-12,Race Course,0.05,191.2
2023-07-12,Ukkadam,0.05,127.2
2023-07-12,Town Hall,0.05,190.4
2023-07-12,Kuniyamuthur,0.05,168.4
2023-07-12,Sundarapuram,0.05,149.6
2023-07-12,Podanur,0.05,129.8
2023-07-12,Thudiyalur,0.05,208.3
2023-07-12,Vadakovai,0.05,185.3
2023-07-12,Ganapathy,0.05,183.5
2023-07-12,Kalapatti,0.05,169.2
2023-07-12,Kovaipudur,0.05,111.0
2023-07-12,Selvapuram,0.05,175.3
2023-07-12,Kurichi,0.05,150.5
2023-07-12,Vadavalli,0.05,203.3
2023-07-19,Gandhipuram,0.05,175.6
2023-07-19,RS Puram,0.05,181.5
2023-07-19,Saibaba Colony,0.05,153.3
2023-07-19,Peelamedu,0.05,176.5
2023-07-19,Singanallur,0.05,150.4
2023-07-19,Saravanampatti,0.05,97.6
2023-07-19,Race Course,0.05,243.5
2023-07-19,Ukkadam,0.05,168.8
2023-07-19,Town Hall,0.05,154.4
2023-07-19,Kuniyamuthur,0.05,230.7
2023-07-19,Sundarapuram,0.05,206.4
2023-07-19,Podanur,0.05,127.5
2023-07-19,Thudiyalur,0.05,208.6
2023-07-19,Vadakovai,0.05,183.2
2023-07-19,Ganapathy,0.05,223.5
2023-07-19,Kalapatti,0.05,185.5
2023-07-19,Kovaipudur,0.05,129.5
2023-07-19,Selvapuram,0.05,173.1
2023-07-19,Kurichi,0.05,174.9
2023-07-19,Vadavalli,0.05,215.3
2023-07-26,Gandhipuram,0.05,115.4
2023-07-26,RS Puram,0.05,174.7
2023-07-26,Saibaba Colony,0.05,162.9
2023-07-26,Peelamedu,0.05,135.3
2023-07-26,Singanallur,0.05,227.9
2023-07-26,Saravanampatti,0.05,177.3
2023-07-26,Race Course,0.05,153.5
2023-07-26,Ukkadam,0.05,189.6
2023-07-26,Town Hall,0.05,183.4
2023-07-26,Kuniyamuthur,0.05,209.0
2023-07-26,Sundarapuram,0.05,161.5
2023-07-26,Podanur,0.05,239.2
2023-07-26,Thudiyalur,0.05,233.2
2023-07-26,Vadakovai,0.05,256.4
2023-07-26,Ganapathy,0.05,201.8
2023-07-26,Kalapatti,0.05,172.9
2023-07-26,Kovaipudur,0.05,167.9
2023-07-26,Selvapuram,0.05,283.1
2023-07-26,Kurichi,0.05,215.0
2023-07-26,Vadavalli,0.05,201.3
2023-08-02,Gandhipuram,0.05,130.3
2023-08-02,RS Puram,0.05,129.0
2023-08-02,Saibaba Colony,0.05,226.2
2023-08-02,Peelamedu,0.05,153.4
2023-08-02,Singanallur,0.05,158.5
2023-08-02,Saravanampatti,0.05,197.5
2023-08-02,Race Course,0.05,184.6
2023-08-02,Ukkadam,0.05,145.2
2023-08-02,Town Hall,0.05,169.4
2023-08-02,Kuniyamuthur,0.05,158.6
2023-08-02,Sundarapuram,0.05,218.6
2023-08-02,Podanur,0.05,183.4
2023-08-02,Thudiyalur,0.05,160.5
2023-08-02,Vadakovai,0.05,161.2
2023-08-02,Ganapathy,0.05,211.1
2023-08-02,Kalapatti,0.05,198.5
2023-08-02,Kovaipudur,0.05,145.7
2023-08-02,Selvapuram,0.05,238.0
2023-08-02,Kurichi,0.05,133.8
2023-08-02,Vadavalli,0.05,177.9
2023-08-09,Gandhipuram,0.05,190.4
2023-08-09,RS Puram,0.05,153.0
2023-08-09,Saibaba Colony,0.05,142.1
2023-08-09,Peelamedu,0.05,223.4
2023-08-09,Singanallur,0.05,202.7
2023-08-09,Saravanampatti,0.05,139.5
2023-08-09,Race Course,0.05,187.8
2023-08-09,Ukkadam,0.05,179.2
2023-08-09,Town Hall,0.05,199.4
2023-08-09,Kuniyamuthur,0.05,199.8
2023-08-09,Sundarapuram,0.05,226.4
2023-08-09,Podanur,0.05,196.3
2023-08-09,Thudiyalur,0.05,199.8
2023-08-09,Vadakovai,0.05,176.8
2023-08-09,Ganapathy,0.05,235.8
2023-08-09,Kalapatti,0.05,144.6
2023-08-09,Kovaipudur,0.05,155.6
2023-08-09,Selvapuram,0.05,148.6
2023-08-09,Kurichi,0.05,168.6
2023-08-09,Vadavalli,0.05,166.7
2023-08-16,Gandhipuram,0.05,185.6
2023-08-16,RS Puram,0.05,186.9
2023-08-16,Saibaba Colony,0.05,131.4
2023-08-16,Peelamedu,0.05,188.5
2023-08-16,Singanallur,0.05,140.8
2023-08-16,Saravanampatti,0.05,156.6
2023-08-16,Race Course,0.05,192.7
2023-08-16,Ukkadam,0.05,158.7
2023-08-16,Town Hall,0.05,186.9
2023-08-16,Kuniyamuthur,0.05,244.2
2023-08-16,Sundarapuram,0.05,119.9
