date,ward,rainfall_mm
2021-04-27,Town Hall,2.1
2021-04-27,Kuniyamuthur,2.2
2021-04-27,Sundarapuram,7.8
2021-04-27,Podanur,0.1
2021-04-27,Thudiyalur,4.5
2021-04-27,Vadakovai,0.2
2021-04-27,Ganapathy,0.1
2021-04-27,Kalapatti,1.7
2021-04-27,Kovaipudur,0.2
2021-04-27,Selvapuram,4.7
2021-04-27,Kurichi,2.3
2021-04-27,Vadavalli,0.1
2021-04-28,Gandhipuram,0.1
2021-04-28,RS Puram,2.8
2021-04-28,Saibaba Colony,4.9
2021-04-28,Peelamedu,1.7
2021-04-28,Singanallur,2.4
2021-04-28,Saravanampatti,4.8
2021-04-28,Race Course,2.8
2021-04-28,Ukkadam,0.8
2021-04-28,Town Hall,2.8
2021-04-28,Kuniyamuthur,3.0
2021-04-28,Sundarapuram,4.0
2021-04-28,Podanur,2.9
2021-04-28,Thudiyalur,10.4
2021-04-28,Vadakovai,0.7
2021-04-28,Ganapathy,9.1
2021-04-28,Kalapatti,2.3
2021-04-28,Kovaipudur,3.3
2021-04-28,Selvapuram,0.3
2021-04-28,Kurichi,1.4
2021-04-28,Vadavalli,4.4
2021-04-29,Gandhipuram,3.7
2021-04-29,RS Puram,0.1
2021-04-29,Saibaba Colony,2.4
2021-04-29,Peelamedu,0.3
2021-04-29,Singanallur,16.5
2021-04-29,Saravanampatti,6.8
2021-04-29,Race Course,0.1
2021-04-29,Ukkadam,5.9
2021-04-29,Town Hall,7.6
2021-04-29,Kuniyamuthur,1.3
2021-04-29,Sundarapuram,3.8
2021-04-29,Podanur,1.8
2021-04-29,Thudiyalur,3.2
2021-04-29,Vadakovai,1.2
2021-04-29,Ganapathy,1.2
2021-04-29,Kalapatti,1.7
2021-04-29,Kovaipudur,0.5
2021-04-29,Selvapuram,5.3
2021-04-29,Kurichi,1.3
2021-04-29,Vadavalli,1.5
2021-04-30,Gandhipuram,6.7
2021-04-30,RS Puram,2.1
2021-04-30,Saibaba Colony,2.4
2021-04-30,Peelamedu,9.4
2021-04-30,Singanallur,6.5
2021-04-30,Saravanampatti,0.6
2021-04-30,Race Course,1.9
2021-04-30,Ukkadam,10.7
2021-04-30,Town Hall,1.4
2021-04-30,Kuniyamuthur,1.4
2021-04-30,Sundarapuram,0.7
2021-04-30,Podanur,0.4
2021-04-30,Thudiyalur,4.0
2021-04-30,Vadakovai,4.4
2021-04-30,Ganapathy,10.4
2021-04-30,Kalapatti,4.5
2021-04-30,Kovaipudur,0.8
2021-04-30,Selvapuram,0.1
2021-04-30,Kurichi,12.7
2021-04-30,Vadavalli,1.2
2021-05-01,Gandhipuram,1.1
2021-05-01,RS Puram,7.1
2021-05-01,Saibaba Colony,2.6
2021-05-01,Peelamedu,0.7
2021-05-01,Singanallur,6.6
2021-05-01,Saravanampatti,15.0
2021-05-01,Race Course,0.3
2021-05-01,Ukkadam,5.9
2021-05-01,Town Hall,1.5
2021-05-01,Kuniyamuthur,2.2
2021-05-01,Sundarapuram,7.4
2021-05-01,Podanur,10.9
2021-05-01,Thudiyalur,0.9
2021-05-01,Vadakovai,0.7
2021-05-01,Ganapathy,0.3
2021-05-01,Kalapatti,2.5
2021-05-01,Kovaipudur,0.0
2021-05-01,Selvapuram,1.6
2021-05-01,Kurichi,0.2
2021-05-01,Vadavalli,1.6
2021-05-02,Gandhipuram,0.1
2021-05-02,RS Puram,5.4
2021-05-02,Saibaba Colony,0.7
2021-05-02,Peelamedu,1.2
2021-05-02,Singanallur,6.1
2021-05-02,Saravanampatti,4.1
2021-05-02,Race Course,0.7
2021-05-02,Ukkadam,0.2
2021-05-02,Town Hall,3.8
2021-05-02,Kuniyamuthur,1.5
2021-05-02,Sundarapuram,4.4
2021-05-02,Podanur,1.8
2021-05-02,Thudiyalur,1.3
2021-05-02,Vadakovai,1.8
2021-05-02,Ganapathy,4.1
2021-05-02,Kalapatti,7.0
2021-05-02,Kovaipudur,0.2
2021-05-02,Selvapuram,2.2
2021-05-02,Kurichi,0.1
2021-05-02,Vadavalli,1.9
2021-05-03,Gandhipuram,6.5
2021-05-03,RS Puram,1.3
2021-05-03,Saibaba Colony,8.1
2021-05-03,Peelamedu,3.0
2021-05-03,Singanallur,8.2
2021-05-03,Saravanampatti,4.2
2021-05-03,Race Course,0.3
2021-05-03,Ukkadam,0.8
2021-05-03,Town Hall,1.5
2021-05-03,Kuniyamuthur,0.6
2021-05-03,Sundarapuram,2.0
2021-05-03,Podanur,1.9
2021-05-03,Thudiyalur,9.4
2021-05-03,Vadakovai,1.7
2021-05-03,Ganapathy,4.6
2021-05-03,Kalapatti,8.5
2021-05-03,Kovaipudur,6.3
2021-05-03,Selvapuram,0.7
2021-05-03,Kurichi,2.1
2021-05-03,Vadavalli,1.3
2021-05-04,Gandhipuram,1.5
2021-05-04,RS Puram,1.3
2021-05-04,Saibaba Colony,5.3
2021-05-04,Peelamedu,1.8
2021-05-04,Singanallur,2.2
2021-05-04,Saravanampatti,12.1
2021-05-04,Race Course,0.2
2021-05-04,Ukkadam,2.0
2021-05-04,Town Hall,4.5
2021-05-04,Kuniyamuthur,0.5
2021-05-04,Sundarapuram,2.8
2021-05-04,Podanur,0.8
2021-05-04,Thudiyalur,6.1
2021-05-04,Vadakovai,1.2
2021-05-04,Ganapathy,1.2
2021-05-04,Kalapatti,2.7
2021-05-04,Kovaipudur,0.6
2021-05-04,Selvapuram,1.0
2021-05-04,Kurichi,1.6
2021-05-04,Vadavalli,1.3
2021-05-05,Gandhipuram,2.2
2021-05-05,RS Puram,2.7
2021-05-05,Saibaba Colony,2.5
2021-05-05,Peelamedu,3.2
2021-05-05,Singanallur,1.1
2021-05-05,Saravanampatti,0.4
2021-05-05,Race Course,4.3
2021-05-05,Ukkadam,5.7
2021-05-05,Town Hall,0.9
2021-05-05,Kuniyamuthur,1.6
2021-05-05,Sundarapuram,2.1
2021-05-05,Podanur,2.3
2021-05-05,Thudiyalur,3.2
2021-05-05,Vadakovai,0.1
2021-05-05,Ganapathy,3.8
2021-05-05,Kalapatti,0.2
2021-05-05,Kovaipudur,1.9
2021-05-05,Selvapuram,5.3
2021-05-05,Kurichi,1.8
2021-05-05,Vadavalli,0.5
2021-05-06,Gandhipuram,12.6
2021-05-06,RS Puram,6.6
2021-05-06,Saibaba Colony,4.4
2021-05-06,Peelamedu,1.6
2021-05-06,Singanallur,0.6
2021-05-06,Saravanampatti,8.5
2021-05-06,Race Course,2.3
2021-05-06,Ukkadam,5.7
2021-05-06,Town Hall,1.3
2021-05-06,Kuniyamuthur,1.2
2021-05-06,Sundarapuram,12.7
2021-05-06,Podanur,2.2
2021-05-06,Thudiyalur,0.5
2021-05-06,Vadakovai,0.7
2021-05-06,Ganapathy,2.0
2021-05-06,Kalapatti,0.1
2021-05-06,Kovaipudur,1.9
2021-05-06,Selvapuram,1.6
2021-05-06,Kurichi,4.5
2021-05-06,Vadavalli,1.3
2021-05-07,Gandhipuram,12.1
2021-05-07,RS Puram,0.6
2021-05-07,Saibaba Colony,2.7
2021-05-07,Peelamedu,0.3
2021-05-07,Singanallur,4.0
2021-05-07,Saravanampatti,15.8
2021-05-07,Race Course,5.1
2021-05-07,Ukkadam,2.4
2021-05-07,Town Hall,2.0
2021-05-07,Kuniyamuthur,5.4
2021-05-07,Sundarapuram,8.2
2021-05-07,Podanur,13.6
2021-05-07,Thudiyalur,1.5
2021-05-07,Vadakovai,14.1
2021-05-07,Ganapathy,0.5
2021-05-07,Kalapatti,0.9
2021-05-07,Kovaipudur,0.3
2021-05-07,Selvapuram,1.0
2021-05-07,Kurichi,4.4
2021-05-07,Vadavalli,5.8
2021-05-08,Gandhipuram,4.5
2021-05-08,RS Puram,3.0
2021-05-08,Saibaba Colony,2.2
2021-05-08,Peelamedu,3.7
2021-05-08,Singanallur,1.5
2021-05-08,Saravanampatti,5.5
2021-05-08,Race Course,3.4
2021-05-08,Ukkadam,3.6
2021-05-08,Town Hall,2.3
2021-05-08,Kuniyamuthur,6.5
2021-05-08,Sundarapuram,0.9
2021-05-08,Podanur,1.4
2021-05-08,Thudiyalur,4.5
2021-05-08,Vadakovai,2.0
2021-05-08,Ganapathy,6.6
2021-05-08,Kalapatti,1.3
2021-05-08,Kovaipudur,1.4
2021-05-08,Selvapuram,6.6
2021-05-08,Kurichi,1.9
2021-05-08,Vadavalli,2.2
2021-05-09,Gandhipuram,1.2
2021-05-09,RS Puram,1.0
2021-05-09,Saibaba Colony,3.2
2021-05-09,Peelamedu,0.4
2021-05-09,Singanallur,6.3
2021-05-09,Saravanampatti,4.5
2021-05-09,Race Course,0.6
2021-05-09,Ukkadam,3.6
2021-05-09,Town Hall,2.8
2021-05-09,Kuniyamuthur,0.6
2021-05-09,Sundarapuram,1.0
2021-05-09,Podanur,1.6
2021-05-09,Thudiyalur,3.6
2021-05-09,Vadakovai,3.1
2021-05-09,Ganapathy,2.3
2021-05-09,Kalapatti,4.4
2021-05-09,Kovaipudur,4.3
2021-05-09,Selvapuram,2.9
2021-05-09,Kurichi,4.6
2021-05-09,Vadavalli,1.2
2021-05-10,Gandhipuram,6.4
2021-05-10,RS Puram,2.9
2021-05-10,Saibaba Colony,5.2
2021-05-10,Peelamedu,2.4
2021-05-10,Singanallur,0.7
2021-05-10,Saravanampatti,2.3
2021-05-10,Race Course,1.4
2021-05-10,Ukkadam,3.6
2021-05-10,Town Hall,1.9
2021-05-10,Kuniyamuthur,5.4
2021-05-10,Sundarapuram,3.4
2021-05-10,Podanur,3.5
2021-05-10,Thudiyalur,0.7
2021-05-10,Vadakovai,12.5
2021-05-10,Ganapathy,5.5
2021-05-10,Kalapatti,4.7
2021-05-10,Kovaipudur,1.2
2021-05-10,Selvapuram,2.3
2021-05-10,Kurichi,0.4
2021-05-10,Vadavalli,2.3
2021-05-11,Gandhipuram,0.5
2021-05-11,RS Puram,2.4
2021-05-11,Saibaba Colony,3.1
2021-05-11,Peelamedu,1.5
2021-05-11,Singanallur,2.1
2021-05-11,Saravanampatti,6.3
2021-05-11,Race Course,0.3
2021-05-11,Ukkadam,4.7
2021-05-11,Town Hall,0.6
2021-05-11,Kuniyamuthur,0.1
2021-05-11,Sundarapuram,0.6
2021-05-11,Podanur,4.3
2021-05-11,Thudiyalur,1.6
2021-05-11,Vadakovai,6.2
2021-05-11,Ganapathy,2.2
2021-05-11,Kalapatti,0.1
2021-05-11,Kovaipudur,3.8
2021-05-11,Selvapuram,0.4
2021-05-11,Kurichi,4.7
2021-05-11,Vadavalli,0.6
2021-05-12,Gandhipuram,1.3
2021-05-12,RS Puram,4.3
2021-05-12,Saibaba Colony,9.3
2021-05-12,Peelamedu,1.4
2021-05-12,Singanallur,5.3
2021-05-12,Saravanampatti,0.6
2021-05-12,Race Course,4.9
2021-05-12,Ukkadam,3.2
2021-05-12,Town Hall,0.6
2021-05-12,Kuniyamuthur,1.1
2021-05-12,Sundarapuram,0.4
2021-05-12,Podanur,1.4
2021-05-12,Thudiyalur,0.7
2021-05-12,Vadakovai,3.1
2021-05-12,Ganapathy,15.6
2021-05-12,Kalapatti,0.0
2021-05-12,Kovaipudur,2.3
2021-05-12,Selvapuram,2.6
2021-05-12,Kurichi,7.4
2021-05-12,Vadavalli,2.1
2021-05-13,Gandhipuram,2.4
2021-05-13,RS Puram,1.9
2021-05-13,Saibaba Colony,0.9
2021-05-13,Peelamedu,0.2
2021-05-13,Singanallur,1.6
2021-05-13,Saravanampatti,0.2
2021-05-13,Race Course,2.4
2021-05-13,Ukkadam,1.1
2021-05-13,Town Hall,2.3
2021-05-13,Kuniyamuthur,0.4
2021-05-13,Sundarapuram,8.1
2021-05-13,Podanur,6.7
2021-05-13,Thudiyalur,0.6
2021-05-13,Vadakovai,1.3
2021-05-13,Ganapathy,2.9
2021-05-13,Kalapatti,0.3
2021-05-13,Kovaipudur,1.3
2021-05-13,Selvapuram,0.9
2021-05-13,Kurichi,7.4
2021-05-13,Vadavalli,5.7
2021-05-14,Gandhipuram,2.6
2021-05-14,RS Puram,2.2
2021-05-14,Saibaba Colony,8.0
2021-05-14,Peelamedu,8.1
2021-05-14,Singanallur,10.5
2021-05-14,Saravanampatti,0.4
2021-05-14,Race Course,0.5
2021-05-14,Ukkadam,3.4
2021-05-14,Town Hall,2.3
2021-05-14,Kuniyamuthur,0.1
2021-05-14,Sundarapuram,0.2
2021-05-14,Podanur,6.6
2021-05-14,Thudiyalur,6.1
2021-05-14,Vadakovai,1.3
2021-05-14,Ganapathy,6.7
2021-05-14,Kalapatti,2.7
2021-05-14,Kovaipudur,4.9
2021-05-14,Selvapuram,1.7
2021-05-14,Kurichi,0.4
2021-05-14,Vadavalli,1.7
2021-05-15,Gandhipuram,1.8
2021-05-15,RS Puram,2.4
2021-05-15,Saibaba Colony,0.3
2021-05-15,Peelamedu,14.3
2021-05-15,Singanallur,0.8
2021-05-15,Saravanampatti,0.7
2021-05-15,Race Course,2.2
2021-05-15,Ukkadam,2.3
2021-05-15,Town Hall,1.7
2021-05-15,Kuniyamuthur,4.4
2021-05-15,Sundarapuram,2.2
2021-05-15,Podanur,2.8
2021-05-15,Thudiyalur,3.9
2021-05-15,Vadakovai,0.1
2021-05-15,Ganapathy,2.5
2021-05-15,Kalapatti,6.5
2021-05-15,Kovaipudur,0.1
2021-05-15,Selvapuram,1.6
2021-05-15,Kurichi,7.8
2021-05-15,Vadavalli,1.3
2021-05-16,Gandhipuram,1.8
2021-05-16,RS Puram,12.0
2021-05-16,Saibaba Colony,0.7
2021-05-16,Peelamedu,0.2
2021-05-16,Singanallur,5.9
2021-05-16,Saravanampatti,6.1
2021-05-16,Race Course,1.9
2021-05-16,Ukkadam,2.2
2021-05-16,Town Hall,5.4
2021-05-16,Kuniyamuthur,4.0
2021-05-16,Sundarapuram,0.9
2021-05-16,Podanur,0.1
2021-05-16,Thudiyalur,2.0
2021-05-16,Vadakovai,5.9
2021-05-16,Ganapathy,6.8
2021-05-16,Kalapatti,9.4
2021-05-16,Kovaipudur,6.3
2021-05-16,Selvapuram,2.6
2021-05-16,Kurichi,1.8
2021-05-16,Vadavalli,4.5
2021-05-17,Gandhipuram,4.0
2021-05-17,RS Puram,2.3
2021-05-17,Saibaba Colony,0.3
2021-05-17,Peelamedu,7.8
2021-05-17,Singanallur,1.8
2021-05-17,Saravanampatti,1.4
2021-05-17,Race Course,3.0
2021-05-17,Ukkadam,3.4
2021-05-17,Town Hall,0.7
2021-05-17,Kuniyamuthur,5.4
2021-05-17,Sundarapuram,1.0
2021-05-17,Podanur,0.6
2021-05-17,Thudiyalur,1.6
2021-05-17,Vadakovai,3.9
2021-05-17,Ganapathy,10.1
2021-05-17,Kalapatti,5.0
2021-05-17,Kovaipudur,8.5
2021-05-17,Selvapuram,0.5
2021-05-17,Kurichi,0.2
2021-05-17,Vadavalli,2.4
2021-05-18,Gandhipuram,1.0
2021-05-18,RS Puram,5.3
2021-05-18,Saibaba Colony,3.3
2021-05-18,Peelamedu,10.6
2021-05-18,Singanallur,0.9
2021-05-18,Saravanampatti,2.0
2021-05-18,Race Course,2.1
2021-05-18,Ukkadam,0.8
2021-05-18,Town Hall,2.7
2021-05-18,Kuniyamuthur,1.8
2021-05-18,Sundarapuram,1.8
2021-05-18,Podanur,1.4
2021-05-18,Thudiyalur,0.1
2021-05-18,Vadakovai,2.2
2021-05-18,Ganapathy,1.2
2021-05-18,Kalapatti,0.0
2021-05-18,Kovaipudur,1.1
2021-05-18,Selvapuram,1.0
2021-05-18,Kurichi,1.5
2021-05-18,Vadavalli,0.4
2021-05-19,Gandhipuram,2.1
2021-05-19,RS Puram,3.5
2021-05-19,Saibaba Colony,3.0
2021-05-19,Peelamedu,4.9
2021-05-19,Singanallur,1.8
2021-05-19,Saravanampatti,2.2
2021-05-19,Race Course,5.0
2021-05-19,Ukkadam,1.7
2021-05-19,Town Hall,3.6
2021-05-19,Kuniyamuthur,1.7
2021-05-19,Sundarapuram,1.6
2021-05-19,Podanur,4.3
2021-05-19,Thudiyalur,0.6
2021-05-19,Vadakovai,1.2
2021-05-19,Ganapathy,0.8
2021-05-19,Kalapatti,1.3
2021-05-19,Kovaipudur,0.8
2021-05-19,Selvapuram,2.6
2021-05-19,Kurichi,4.8
2021-05-19,Vadavalli,4.6
2021-05-20,Gandhipuram,1.4
2021-05-20,RS Puram,13.5
2021-05-20,Saibaba Colony,2.7
2021-05-20,Peelamedu,1.5
2021-05-20,Singanallur,5.4
2021-05-20,Saravanampatti,3.9
2021-05-20,Race Course,4.2
2021-05-20,Ukkadam,0.7
2021-05-20,Town Hall,1.9
2021-05-20,Kuniyamuthur,5.9
2021-05-20,Sundarapuram,2.1
2021-05-20,Podanur,3.5
2021-05-20,Thudiyalur,2.7
2021-05-20,Vadakovai,5.5
2021-05-20,Ganapathy,1.0
2021-05-20,Kalapatti,2.6
2021-05-20,Kovaipudur,0.4
2021-05-20,Selvapuram,3.5
2021-05-20,Kurichi,3.9
2021-05-20,Vadavalli,0.1
2021-05-21,Gandhipuram,3.4
2021-05-21,RS Puram,1.6
2021-05-21,Saibaba Colony,0.4
2021-05-21,Peelamedu,1.6
2021-05-21,Singanallur,0.6
2021-05-21,Saravanampatti,1.6
2021-05-21,Race Course,1.5
2021-05-21,Ukkadam,4.0
2021-05-21,Town Hall,4.5
2021-05-21,Kuniyamuthur,2.8
2021-05-21,Sundarapuram,0.1
2021-05-21,Podanur,8.0
2021-05-21,Thudiyalur,3.5
2021-05-21,Vadakovai,0.1
2021-05-21,Ganapathy,5.1
2021-05-21,Kalapatti,0.7
2021-05-21,Kovaipudur,2.6
2021-05-21,Selvapuram,1.9
2021-05-21,Kurichi,1.6
2021-05-21,Vadavalli,6.6
2021-05-22,Gandhipuram,1.7
2021-05-22,RS Puram,0.2
2021-05-22,Saibaba Colony,8.8
2021-05-22,Peelamedu,7.6
2021-05-22,Singanallur,3.5
2021-05-22,Saravanampatti,1.9
2021-05-22,Race Course,0.3
2021-05-22,Ukkadam,4.7
2021-05-22,Town Hall,0.2
2021-05-22,Kuniyamuthur,0.2
2021-05-22,Sundarapuram,2.3
2021-05-22,Podanur,0.5
2021-05-22,Thudiyalur,0.0
2021-05-22,Vadakovai,1.7
2021-05-22,Ganapathy,0.4
2021-05-22,Kalapatti,0.5
2021-05-22,Kovaipudur,0.2
2021-05-22,Selvapuram,0.7
2021-05-22,Kurichi,3.8
2021-05-22,Vadavalli,5.0
2021-05-23,Gandhipuram,1.8
2021-05-23,RS Puram,2.1
2021-05-23,Saibaba Colony,0.1
2021-05-23,Peelamedu,0.2
2021-05-23,Singanallur,0.9
2021-05-23,Saravanampatti,2.4
2021-05-23,Race Course,4.0
2021-05-23,Ukkadam,2.8
2021-05-23,Town Hall,1.5
2021-05-23,Kuniyamuthur,0.4
2021-05-23,Sundarapuram,4.6
2021-05-23,Podanur,1.4
2021-05-23,Thudiyalur,4.0
2021-05-23,Vadakovai,2.2
2021-05-23,Ganapathy,4.0
2021-05-23,Kalapatti,7.1
2021-05-23,Kovaipudur,7.6
2021-05-23,Selvapuram,2.3
2021-05-23,Kurichi,2.1
2021-05-23,Vadavalli,0.9
2021-05-24,Gandhipuram,8.2
2021-05-24,RS Puram,1.8
2021-05-24,Saibaba Colony,0.4
2021-05-24,Peelamedu,1.7
2021-05-24,Singanallur,0.4
2021-05-24,Saravanampatti,2.1
2021-05-24,Race Course,2.5
2021-05-24,Ukkadam,1.2
2021-05-24,Town Hall,0.2
2021-05-24,Kuniyamuthur,8.6
2021-05-24,Sundarapuram,4.5
2021-05-24,Podanur,5.5
2021-05-24,Thudiyalur,1.4
2021-05-24,Vadakovai,4.3
2021-05-24,Ganapathy,2.0
2021-05-24,Kalapatti,0.7
2021-05-24,Kovaipudur,0.4
2021-05-24,Selvapuram,1.3
2021-05-24,Kurichi,0.4
2021-05-24,Vadavalli,19.1
2021-05-25,Gandhipuram,0.2
2021-05-25,RS Puram,1.7
2021-05-25,Saibaba Colony,1.8
2021-05-25,Peelamedu,1.1
2021-05-25,Singanallur,2.5
2021-05-25,Saravanampatti,0.5
2021-05-25,Race Course,4.6
2021-05-25,Ukkadam,1.2
2021-05-25,Town Hall,2.7
2021-05-25,Kuniyamuthur,3.8
2021-05-25,Sundarapuram,6.6
2021-05-25,Podanur,5.4
2021-05-25,Thudiyalur,2.8
2021-05-25,Vadakovai,1.5
2021-05-25,Ganapathy,2.1
2021-05-25,Kalapatti,4.4
2021-05-25,Kovaipudur,6.3
2021-05-25,Selvapuram,0.3
2021-05-25,Kurichi,1.5
2021-05-25,Vadavalli,4.5
2021-05-26,Gandhipuram,1.7
2021-05-26,RS Puram,1.2
2021-05-26,Saibaba Colony,1.6
2021-05-26,Peelamedu,2.8
2021-05-26,Singanallur,25.6
2021-05-26,Saravanampatti,2.0
2021-05-26,Race Course,0.7
2021-05-26,Ukkadam,0.5
2021-05-26,Town Hall,0.1
2021-05-26,Kuniyamuthur,2.5
2021-05-26,Sundarapuram,2.4
2021-05-26,Podanur,0.7
2021-05-26,Thudiyalur,3.6
2021-05-26,Vadakovai,4.1
2021-05-26,Ganapathy,0.9
2021-05-26,Kalapatti,1.3
2021-05-26,Kovaipudur,14.0
2021-05-26,Selvapuram,1.4
2021-05-26,Kurichi,4.3
2021-05-26,Vadavalli,1.8
2021-05-27,Gandhipuram,4.7
2021-05-27,RS Puram,4.4
2021-05-27,Saibaba Colony,3.3
2021-05-27,Peelamedu,5.8
2021-05-27,Singanallur,8.4
2021-05-27,Saravanampatti,2.6
2021-05-27,Race Course,0.8
2021-05-27,Ukkadam,1.5
2021-05-27,Town Hall,4.3
2021-05-27,Kuniyamuthur,3.2
2021-05-27,Sundarapuram,0.6
2021-05-27,Podanur,0.2
2021-05-27,Thudiyalur,3.4
2021-05-27,Vadakovai,0.9
2021-05-27,Ganapathy,2.1
2021-05-27,Kalapatti,4.1
2021-05-27,Kovaipudur,2.5
2021-05-27,Selvapuram,0.3
2021-05-27,Kurichi,0.6
2021-05-27,Vadavalli,0.7
2021-05-28,Gandhipuram,0.9
2021-05-28,RS Puram,2.5
2021-05-28,Saibaba Colony,2.1
2021-05-28,Peelamedu,0.7
2021-05-28,Singanallur,0.2
2021-05-28,Saravanampatti,0.6
2021-05-28,Race Course,12.5
2021-05-28,Ukkadam,1.9
2021-05-28,Town Hall,6.1
2021-05-28,Kuniyamuthur,5.7
2021-05-28,Sundarapuram,2.1
2021-05-28,Podanur,3.7
2021-05-28,Thudiyalur,0.6
2021-05-28,Vadakovai,3.5
2021-05-28,Ganapathy,1.0
2021-05-28,Kalapatti,5.4
2021-05-28,Kovaipudur,0.3
2021-05-28,Selvapuram,4.5
2021-05-28,Kurichi,0.3
2021-05-28,Vadavalli,6.4
2021-05-29,Gandhipuram,1.1
2021-05-29,RS Puram,3.2
2021-05-29,Saibaba Colony,2.0
2021-05-29,Peelamedu,1.4
2021-05-29,Singanallur,3.1
2021-05-29,Saravanampatti,8.8
2021-05-29,Race Course,0.1
2021-05-29,Ukkadam,7.5
2021-05-29,Town Hall,2.8
2021-05-29,Kuniyamuthur,4.9
2021-05-29,Sundarapuram,1.5
2021-05-29,Podanur,1.9
2021-05-29,Thudiyalur,6.1
2021-05-29,Vadakovai,1.6
2021-05-29,Ganapathy,2.3
2021-05-29,Kalapatti,0.1
2021-05-29,Kovaipudur,0.5
2021-05-29,Selvapuram,3.1
2021-05-29,Kurichi,3.8
2021-05-29,Vadavalli,2.6
2021-05-30,Gandhipuram,0.5
2021-05-30,RS Puram,1.8
2021-05-30,Saibaba Colony,1.3
2021-05-30,Peelamedu,2.1
2021-05-30,Singanallur,6.1
2021-05-30,Saravanampatti,4.5
2021-05-30,Race Course,0.3
2021-05-30,Ukkadam,6.6
2021-05-30,Town Hall,1.9
2021-05-30,Kuniyamuthur,4.1
2021-05-30,Sundarapuram,0.5
2021-05-30,Podanur,3.3
2021-05-30,Thudiyalur,0.8
2021-05-30,Vadakovai,1.7
2021-05-30,Ganapathy,0.1
2021-05-30,Kalapatti,0.5
2021-05-30,Kovaipudur,0.3
2021-05-30,Selvapuram,0.8
2021-05-30,Kurichi,0.3
2021-05-30,Vadavalli,3.5
2021-05-31,Gandhipuram,0.1
2021-05-31,RS Puram,2.9
2021-05-31,Saibaba Colony,0.5
2021-05-31,Peelamedu,8.7
2021-05-31,Singanallur,8.1
2021-05-31,Saravanampatti,0.8
2021-05-31,Race Course,2.9
2021-05-31,Ukkadam,0.1
2021-05-31,Town Hall,8.1
2021-05-31,Kuniyamuthur,2.2
2021-05-31,Sundarapuram,0.1
2021-05-31,Podanur,1.3
2021-05-31,Thudiyalur,0.2
2021-05-31,Vadakovai,1.5
2021-05-31,Ganapathy,3.3
2021-05-31,Kalapatti,1.9
2021-05-31,Kovaipudur,1.5
2021-05-31,Selvapuram,0.4
2021-05-31,Kurichi,0.8
2021-05-31,Vadavalli,0.3
2021-06-01,Gandhipuram,25.9
2021-06-01,RS Puram,37.8
2021-06-01,Saibaba Colony,46.1
2021-06-01,Peelamedu,13.3
2021-06-01,Singanallur,27.5
2021-06-01,Saravanampatti,113.9
2021-06-01,Race Course,20.3
2021-06-01,Ukkadam,31.0
2021-06-01,Town Hall,29.4
2021-06-01,Kuniyamuthur,19.9
2021-06-01,Sundarapuram,49.7
2021-06-01,Podanur,51.5
2021-06-01,Thudiyalur,44.6
2021-06-01,Vadakovai,23.2
2021-06-01,Ganapathy,34.7
2021-06-01,Kalapatti,21.4
2021-06-01,Kovaipudur,107.6
2021-06-01,Selvapuram,38.3
2021-06-01,Kurichi,23.3
2021-06-01,Vadavalli,96.4
2021-06-02,Gandhipuram,25.2
2021-06-02,RS Puram,37.4
2021-06-02,Saibaba Colony,50.2
2021-06-02,Peelamedu,22.1
2021-06-02,Singanallur,21.0
2021-06-02,Saravanampatti,55.4
2021-06-02,Race Course,50.1
2021-06-02,Ukkadam,50.0
2021-06-02,Town Hall,41.9
2021-06-02,Kuniyamuthur,90.1
2021-06-02,Sundarapuram,32.9
2021-06-02,Podanur,18.4
2021-06-02,Thudiyalur,13.8
2021-06-02,Vadakovai,24.7
2021-06-02,Ganapathy,1.9
2021-06-02,Kalapatti,67.5
2021-06-02,Kovaipudur,40.4
2021-06-02,Selvapuram,18.3
2021-06-02,Kurichi,57.8
2021-06-02,Vadavalli,13.7
2021-06-03,Gandhipuram,16.3
2021-06-03,RS Puram,33.6
2021-06-03,Saibaba Colony,72.8
2021-06-03,Peelamedu,40.2
2021-06-03,Singanallur,2.9
2021-06-03,Saravanampatti,16.6
2021-06-03,Race Course,18.6
2021-06-03,Ukkadam,36.2
2021-06-03,Town Hall,11.6
2021-06-03,Kuniyamuthur,12.4
2021-06-03,Sundarapuram,26.7
2021-06-03,Podanur,46.3
2021-06-03,Thudiyalur,48.3
2021-06-03,Vadakovai,33.5
2021-06-03,Ganapathy,52.8
2021-06-03,Kalapatti,112.3
2021-06-03,Kovaipudur,78.6
2021-06-03,Selvapuram,22.8
2021-06-03,Kurichi,11.2
2021-06-03,Vadavalli,24.7
2021-06-04,Gandhipuram,16.8
2021-06-04,RS Puram,41.7
2021-06-04,Saibaba Colony,14.0
2021-06-04,Peelamedu,30.1
2021-06-04,Singanallur,16.8
2021-06-04,Saravanampatti,26.0
2021-06-04,Race Course,31.2
2021-06-04,Ukkadam,45.5
2021-06-04,Town Hall,31.3
2021-06-04,Kuniyamuthur,21.5
2021-06-04,Sundarapuram,50.0
2021-06-04,Podanur,32.4
2021-06-04,Thudiyalur,22.8
2021-06-04,Vadakovai,46.2
2021-06-04,Ganapathy,36.4
2021-06-04,Kalapatti,44.0
2021-06-04,Kovaipudur,60.5
2021-06-04,Selvapuram,14.6
2021-06-04,Kurichi,108.0
2021-06-04,Vadavalli,41.2
